,Area,Room,Parking,Warehouse,Elevator,Address,Price(USD),PriceGrade,AreaGrade,Price(meter²),Price(Neighborhood)
764,57,1,True,True,True,Ostad Moein,53333.33,Budget,Small,935.672456140351,64229.26865853659
765,400,3,True,True,False,Amirabad,66666.67,Budget,Huge,166.666675,137261.90357142856
766,81,2,True,True,False,Andisheh,36990.0,Budget,Medium,456.6666666666667,62586.42602409639
767,94,2,True,True,True,Andisheh,41666.67,Budget,Large,443.2624468085106,62586.42602409639
768,134,2,True,True,True,Kahrizak,53600.0,Budget,VeryLarge,400.0,36073.957500000004
769,74,2,False,False,True,Parand,10500.0,Budget,Medium,141.8918918918919,17453.01874015748
770,44,1,True,True,False,Andisheh,19500.0,Budget,Small,443.1818181818182,62586.42602409639
771,100,2,True,True,True,Qasr-od-Dasht,108333.33,Budget,Large,1083.3333,50485.71392857143
772,175,3,True,True,True,Shahrake Gharb,310000.0,Affordable,VeryLarge,1771.4285714285713,398996.04508474574
773,54,2,True,True,False,Shahran,61666.67,Budget,Small,1141.9753703703702,99525.1286923077
774,96,2,True,True,True,Amirieh,73666.67,Budget,Large,767.3611458333334,59680.556666666664
775,90,2,True,True,True,Karoon,80000.0,Budget,Medium,888.8888888888889,39991.667499999996
776,90,2,True,True,True,Shahran,105666.67,Budget,Medium,1174.074111111111,99525.1286923077
777,68,2,False,False,False,Karoon,36666.67,Budget,Medium,539.2157352941176,39991.667499999996
778,68,2,False,False,False,Karoon,36666.67,Budget,Medium,539.2157352941176,39991.667499999996
779,90,2,True,True,True,Shahran,106666.67,Budget,Medium,1185.1852222222221,99525.1286923077
780,97,2,True,True,True,Punak,156666.67,Budget,Large,1615.1203092783508,124276.81161490682
781,78,2,True,True,False,Punak,91000.0,Budget,Medium,1166.6666666666667,124276.81161490682
782,125,3,True,True,True,Shahran,185000.0,Budget,VeryLarge,1480.0,99525.1286923077
783,97,2,True,True,True,Farmanieh,198333.33,Budget,Large,2044.673505154639,697242.6898245614
784,100,2,True,True,True,Farmanieh,206666.67,Budget,Large,2066.6667,697242.6898245614
785,63,2,True,True,True,Feiz Garden,70000.0,Budget,Medium,1111.111111111111,101877.19315789473
786,57,1,True,True,True,Punak,66666.67,Budget,Small,1169.590701754386,124276.81161490682
787,80,2,True,True,True,Razi,46333.33,Budget,Medium,579.1666250000001,44633.33428571428
788,88,2,True,True,True,Razi,52466.67,Budget,Medium,596.212159090909,44633.33428571428
789,94,2,True,True,True,Razi,57066.67,Budget,Large,607.0922340425532,44633.33428571428
790,109,3,True,True,True,Feiz Garden,141000.0,Budget,Large,1293.5779816513761,101877.19315789473
791,78,2,True,True,True,Heravi,110000.0,Budget,Medium,1410.2564102564102,268728.98521739134
792,250,3,True,True,True,Niavaran,1083333.33,Standard,Huge,4333.333320000001,663106.8627941177
793,140,3,True,True,True,Heravi,226666.67,Budget,VeryLarge,1619.047642857143,268728.98521739134
794,100,2,True,True,True,Pardis,16666.67,Budget,Large,166.6667,25927.39732876712
795,95,2,True,True,True,Shahr-e-Ziba,105000.0,Budget,Large,1105.2631578947369,103462.99724770641
796,85,2,True,True,True,Parand,38333.33,Budget,Medium,450.9803529411765,17453.01874015748
797,83,2,True,True,True,East Pars,85833.33,Budget,Medium,1034.1365060240964,73315.41625000001
798,100,2,True,True,True,Pasdaran,183333.33,Budget,Large,1833.3332999999998,309631.8181818182
799,60,2,True,True,True,Pasdaran,115000.0,Budget,Small,1916.6666666666667,309631.8181818182
800,82,2,True,True,True,Narmak,101666.67,Budget,Medium,1239.8374390243903,131330.6668
801,150,3,True,True,True,Beryanak,93333.33,Budget,VeryLarge,622.2222,38150.6668
802,49,1,True,True,False,Islamshahr,15333.33,Budget,Small,312.92510204081634,41914.10230769231
803,216,4,True,True,False,Andisheh,190000.0,Budget,Huge,879.6296296296297,62586.42602409639
804,1000,2,True,True,False,Damavand,233333.33,Budget,Massive,233.33333,122108.69521739132
805,77,2,False,False,False,Parand,14666.67,Budget,Medium,190.47623376623378,17453.01874015748
806,63,1,True,True,True,Shahr-e-Ziba,69333.33,Budget,Medium,1100.5290476190476,103462.99724770641
807,125,3,True,True,False,Parand,43333.33,Budget,VeryLarge,346.66664000000003,17453.01874015748
808,45,1,True,True,True,East Ferdows Boulevard,63333.33,Budget,Small,1407.4073333333333,128490.54027027027
809,135,3,True,True,True,Qalandari,250000.0,Budget,VeryLarge,1851.851851851852,257606.0609090909
810,80,2,True,False,True,Qalandari,156666.67,Budget,Medium,1958.3333750000002,257606.0609090909
811,155,3,True,True,True,Gheitarieh,326666.67,Affordable,VeryLarge,2107.5269032258066,357490.47642857145
812,125,3,True,True,True,Punak,210000.0,Budget,VeryLarge,1680.0,124276.81161490682
813,95,2,True,True,True,Qalandari,208333.33,Budget,Large,2192.9824210526313,257606.0609090909
814,85,2,True,True,True,Qalandari,150000.0,Budget,Medium,1764.7058823529412,257606.0609090909
815,110,2,True,True,True,Qalandari,270000.0,Budget,Large,2454.5454545454545,257606.0609090909
816,680,5,True,True,False,Ekhtiarieh,2720000.0,Luxury,Massive,4000.0,337801.5880952381
817,63,1,True,True,True,Shahr-e-Ziba,78333.33,Budget,Medium,1243.3861904761904,103462.99724770641
818,60,1,True,True,True,Saadat Abad,120000.0,Budget,Small,2000.0,316291.9895348837
819,210,3,True,True,True,Gheitarieh,466666.67,Affordable,Huge,2222.222238095238,357490.47642857145
820,145,3,True,True,True,Gheitarieh,386666.67,Affordable,VeryLarge,2666.6666896551724,357490.47642857145
821,171,3,True,True,True,Jordan,296666.67,Budget,VeryLarge,1734.8928070175439,310072.22277777776
822,55,1,True,True,True,East Ferdows Boulevard,61000.0,Budget,Small,1109.090909090909,128490.54027027027
823,140,3,True,True,True,Jordan,256666.67,Budget,VeryLarge,1833.3333571428573,310072.22277777776
824,147,3,True,True,True,Jordan,290000.0,Budget,VeryLarge,1972.7891156462586,310072.22277777776
825,83,2,True,True,True,Shahr-e-Ziba,80000.0,Budget,Medium,963.855421686747,103462.99724770641
826,105,2,True,True,True,Pardis,17133.33,Budget,Large,163.17457142857145,25927.39732876712
827,55,1,True,True,True,East Ferdows Boulevard,66666.67,Budget,Small,1212.1212727272728,128490.54027027027
828,750,5,True,True,True,Mahmoudieh,2500000.0,Luxury,Massive,3333.3333333333335,1115555.5566666666
829,62,2,True,True,True,Punak,70000.0,Budget,Medium,1129.032258064516,124276.81161490682
830,55,1,True,True,True,Persian Gulf Martyrs Lake,63333.33,Budget,Small,1151.515090909091,102752.65125000001
831,75,2,True,True,False,West Ferdows Boulevard,65000.0,Budget,Medium,866.6666666666666,103524.82772413793
832,95,2,True,True,True,West Ferdows Boulevard,140000.0,Budget,Large,1473.6842105263158,103524.82772413793
833,89,2,True,True,True,Central Janatabad,120666.67,Budget,Medium,1355.8052808988764,116287.03677777779
834,202,3,True,True,True,Air force,249133.33,Budget,Huge,1233.333316831683,106259.999
835,51,1,True,True,False,Southern Janatabad,57333.33,Budget,Small,1124.1829411764706,105948.38731182796
836,400,1,True,False,False,Shahedshahr,100000.0,Budget,Huge,250.0,30853.332000000002
837,145,3,True,True,True,Punak,253333.33,Budget,VeryLarge,1747.1264137931034,124276.81161490682
838,115,3,True,True,True,Punak,166666.67,Budget,Large,1449.275391304348,124276.81161490682
839,130,3,True,True,True,Shahrake Gharb,281666.67,Budget,VeryLarge,2166.6666923076923,398996.04508474574
840,62,1,False,True,False,Qasr-od-Dasht,31666.67,Budget,Medium,510.75274193548387,50485.71392857143
841,94,2,True,True,True,Shahr-e-Ziba,105333.33,Budget,Large,1120.567340425532,103462.99724770641
842,87,2,True,True,True,Pardis,24200.0,Budget,Medium,278.1609195402299,25927.39732876712
843,51,2,False,True,True,Komeil,35000.0,Budget,Small,686.2745098039215,38357.575454545455
844,95,2,True,True,True,Shahr-e-Ziba,95666.67,Budget,Large,1007.0175789473684,103462.99724770641
845,80,2,True,True,True,Jeyhoon,71666.67,Budget,Medium,895.8333749999999,58270.00021978022
846,145,3,True,True,True,Punak,143333.33,Budget,VeryLarge,988.505724137931,124276.81161490682
847,155,3,True,True,True,Shahrake Gharb,310000.0,Affordable,VeryLarge,2000.0,398996.04508474574
848,88,2,True,True,True,Ekbatan,131333.33,Budget,Medium,1492.4242045454544,115238.0942857143
849,175,3,True,True,True,Gheitarieh,507500.0,Affordable,VeryLarge,2900.0,357490.47642857145
850,94,2,True,True,True,Shahran,156666.67,Budget,Large,1666.6667021276596,99525.1286923077
851,89,2,True,True,True,Ekhtiarieh,110000.0,Budget,Medium,1235.9550561797753,337801.5880952381
852,62,2,True,True,False,Pasdaran,113333.33,Budget,Medium,1827.956935483871,309631.8181818182
853,136,3,True,True,True,Punak,251666.67,Budget,VeryLarge,1850.4902205882354,124276.81161490682
854,60,1,True,True,True,Feiz Garden,81666.67,Budget,Small,1361.1111666666666,101877.19315789473
855,120,3,True,True,True,Southern Janatabad,166666.67,Budget,Large,1388.8889166666668,105948.38731182796
856,137,3,True,True,True,Pakdasht,58333.33,Budget,VeryLarge,425.7907299270073,27426.6656
857,160,3,True,True,True,Shahrake Gharb,416666.67,Affordable,VeryLarge,2604.1666875,398996.04508474574
858,110,2,True,True,True,Saadat Abad,293333.33,Budget,Large,2666.6666363636364,316291.9895348837
859,71,2,True,True,False,Andisheh,31333.33,Budget,Medium,441.3145070422535,62586.42602409639
860,155,3,True,True,True,Shahrake Gharb,333333.33,Affordable,VeryLarge,2150.537612903226,398996.04508474574
861,80,2,True,True,False,Andisheh,37000.0,Budget,Medium,462.5,62586.42602409639
862,84,3,True,True,True,Andisheh,53000.0,Budget,Medium,630.952380952381,62586.42602409639
863,77,2,True,True,True,Gheitarieh,184800.0,Budget,Medium,2400.0,357490.47642857145
864,74,2,True,True,True,Shahran,136666.67,Budget,Medium,1846.846891891892,99525.1286923077
865,130,3,True,True,True,Shahr-e-Ziba,180000.0,Budget,VeryLarge,1384.6153846153845,103462.99724770641
866,70,2,True,True,True,Southern Janatabad,80000.0,Budget,Medium,1142.857142857143,105948.38731182796
867,75,2,False,True,True,Parand,12966.67,Budget,Medium,172.88893333333334,17453.01874015748
868,83,2,True,False,True,Pasdaran,166666.67,Budget,Medium,2008.032168674699,309631.8181818182
869,65,1,True,True,True,Central Janatabad,116666.67,Budget,Medium,1794.871846153846,116287.03677777779
870,62,1,False,True,False,Qasr-od-Dasht,36666.67,Budget,Medium,591.3979032258064,50485.71392857143
871,140,3,True,True,True,Southern Chitgar,49466.67,Budget,VeryLarge,353.33335714285715,76393.334
872,235,3,True,True,True,Gheitarieh,863333.33,Economy,Huge,3673.7588510638298,357490.47642857145
873,102,2,True,True,True,Gheitarieh,270000.0,Budget,Large,2647.0588235294117,357490.47642857145
874,138,3,True,True,True,Kahrizak,41400.0,Budget,VeryLarge,300.0,36073.957500000004
875,49,1,True,True,False,Andisheh,12666.67,Budget,Small,258.5034693877551,62586.42602409639
876,250,3,True,True,False,Niavaran,1500000.0,MidRange,Huge,6000.0,663106.8627941177
877,48,1,True,True,False,Salsabil,33166.67,Budget,Small,690.9722916666666,46566.97266666666
878,68,2,True,True,False,Pirouzi,51666.67,Budget,Medium,759.8039705882353,72499.99968253968
879,128,3,True,True,True,Marzdaran,173333.33,Budget,VeryLarge,1354.166640625,315572.7272727273
880,60,1,True,True,True,Pirouzi,46000.0,Budget,Small,766.6666666666666,72499.99968253968
881,85,2,True,True,True,Northern Janatabad,106666.67,Budget,Medium,1254.902,109611.11090909092
882,85,2,True,True,True,Islamshahr,18833.33,Budget,Medium,221.56858823529413,41914.10230769231
883,78,2,True,False,False,Islamshahr,18333.33,Budget,Medium,235.04269230769233,41914.10230769231
884,38,1,True,True,False,Pirouzi,28333.33,Budget,Tiny,745.6139473684211,72499.99968253968
885,92,2,True,False,True,Pirouzi,92000.0,Budget,Large,1000.0,72499.99968253968
886,95,2,True,True,True,Shahran,155000.0,Budget,Large,1631.578947368421,99525.1286923077
887,105,3,True,True,True,East Ferdows Boulevard,130000.0,Budget,Large,1238.095238095238,128490.54027027027
888,92,2,False,False,True,Pardis,18333.33,Budget,Large,199.27532608695654,25927.39732876712
889,76,2,True,True,False,West Ferdows Boulevard,80000.0,Budget,Medium,1052.6315789473683,103524.82772413793
890,85,2,True,True,True,Yaftabad,41666.67,Budget,Medium,490.1961176470588,41666.67
891,161,3,True,True,True,Gheitarieh,511666.67,Affordable,VeryLarge,3178.053850931677,357490.47642857145
892,85,2,True,True,True,Yaftabad,41666.67,Budget,Medium,490.1961176470588,41666.67
893,50,1,True,False,True,Ray,25000.0,Budget,Small,500.0,60218.51777777778
894,78,2,True,True,True,West Ferdows Boulevard,88333.33,Budget,Medium,1132.4785897435897,103524.82772413793
895,54,1,True,True,True,East Ferdows Boulevard,71666.67,Budget,Small,1327.1605555555554,128490.54027027027
896,100,2,True,True,True,Shahr-e-Ziba,126666.67,Budget,Large,1266.6667,103462.99724770641
897,100,2,True,True,True,East Ferdows Boulevard,116666.67,Budget,Large,1166.6667,128490.54027027027
898,110,3,True,True,True,Jeyhoon,77666.67,Budget,Large,706.0606363636364,58270.00021978022
899,57,1,True,True,True,East Ferdows Boulevard,68333.33,Budget,Small,1198.830350877193,128490.54027027027
900,63,2,True,True,False,Andisheh,29000.0,Budget,Medium,460.3174603174603,62586.42602409639
901,100,2,True,True,True,Ostad Moein,120000.0,Budget,Large,1200.0,64229.26865853659
902,80,1,False,True,False,Shahrake Qods,18666.67,Budget,Medium,233.333375,30030.72463768116
903,115,2,True,True,True,East Ferdows Boulevard,140000.0,Budget,Large,1217.391304347826,128490.54027027027
904,68,1,True,True,False,West Ferdows Boulevard,65000.0,Budget,Medium,955.8823529411765,103524.82772413793
905,75,2,True,True,True,East Ferdows Boulevard,78333.33,Budget,Medium,1044.4444,128490.54027027027
906,48,1,True,True,False,West Ferdows Boulevard,63333.33,Budget,Small,1319.444375,103524.82772413793
907,75,2,True,True,False,West Ferdows Boulevard,81666.67,Budget,Medium,1088.8889333333334,103524.82772413793
908,115,2,True,True,True,Shahran,166666.67,Budget,Large,1449.275391304348,99525.1286923077
909,106,2,True,True,True,East Ferdows Boulevard,116666.67,Budget,Large,1100.628962264151,128490.54027027027
910,56,1,True,True,True,East Ferdows Boulevard,66000.0,Budget,Small,1178.5714285714287,128490.54027027027
911,58,1,True,True,True,East Ferdows Boulevard,69333.33,Budget,Small,1195.4022413793105,128490.54027027027
912,95,2,True,True,True,Central Janatabad,123333.33,Budget,Large,1298.2455789473684,116287.03677777779
913,50,1,True,True,True,West Ferdows Boulevard,63333.33,Budget,Small,1266.6666,103524.82772413793
914,60,2,True,True,False,Central Janatabad,70000.0,Budget,Small,1166.6666666666667,116287.03677777779
915,60,1,True,True,True,East Ferdows Boulevard,64000.0,Budget,Small,1066.6666666666667,128490.54027027027
916,92,2,True,True,False,Mehran,83333.33,Budget,Large,905.7970652173914,170291.66625
917,57,1,True,True,True,West Ferdows Boulevard,76666.67,Budget,Small,1345.029298245614,103524.82772413793
918,72,2,True,True,False,West Ferdows Boulevard,76666.67,Budget,Medium,1064.814861111111,103524.82772413793
919,71,2,True,True,False,East Ferdows Boulevard,76000.0,Budget,Medium,1070.4225352112676,128490.54027027027
920,123,2,True,True,True,Northren Jamalzadeh,120000.0,Budget,VeryLarge,975.609756097561,116880.95214285715
921,50,1,True,True,True,West Ferdows Boulevard,65000.0,Budget,Small,1300.0,103524.82772413793
922,58,1,True,True,True,Shahr-e-Ziba,61666.67,Budget,Small,1063.218448275862,103462.99724770641
923,54,1,True,True,True,East Ferdows Boulevard,68333.33,Budget,Small,1265.4320370370372,128490.54027027027
924,85,2,True,True,True,Shahr-e-Ziba,78333.33,Budget,Medium,921.5685882352941,103462.99724770641
925,85,2,True,True,True,West Ferdows Boulevard,115000.0,Budget,Medium,1352.9411764705883,103524.82772413793
926,125,3,False,True,True,Nasim Shahr,43333.33,Budget,VeryLarge,346.66664000000003,27666.665
927,55,1,True,True,True,East Ferdows Boulevard,64000.0,Budget,Small,1163.6363636363637,128490.54027027027
928,72,2,True,True,True,West Ferdows Boulevard,83333.33,Budget,Medium,1157.4073611111112,103524.82772413793
929,58,1,True,True,True,Shahr-e-Ziba,61666.67,Budget,Small,1063.218448275862,103462.99724770641
930,115,2,True,True,True,East Ferdows Boulevard,173333.33,Budget,Large,1507.2463478260868,128490.54027027027
931,100,2,True,True,True,West Ferdows Boulevard,115000.0,Budget,Large,1150.0,103524.82772413793
932,116,2,True,True,True,Persian Gulf Martyrs Lake,139000.0,Budget,Large,1198.2758620689656,102752.65125000001
933,105,2,True,True,True,Persian Gulf Martyrs Lake,108333.33,Budget,Large,1031.746,102752.65125000001
934,60,1,True,True,False,East Ferdows Boulevard,60000.0,Budget,Small,1000.0,128490.54027027027
935,53,1,True,True,True,Feiz Garden,70666.67,Budget,Small,1333.333396226415,101877.19315789473
936,55,1,True,True,True,East Ferdows Boulevard,59333.33,Budget,Small,1078.7878181818182,128490.54027027027
937,76,2,True,True,True,East Ferdows Boulevard,75000.0,Budget,Medium,986.8421052631579,128490.54027027027
938,111,3,True,True,True,Persian Gulf Martyrs Lake,116666.67,Budget,Large,1051.051081081081,102752.65125000001
939,77,2,True,True,True,Golestan,71666.67,Budget,Medium,930.735974025974,94322.916875
940,58,1,True,True,True,East Ferdows Boulevard,62000.0,Budget,Small,1068.9655172413793,128490.54027027027
941,94,2,True,True,False,Southern Program Organization,106666.67,Budget,Large,1134.7518085106383,93652.17434782608
942,58,1,True,True,True,Shahr-e-Ziba,62666.67,Budget,Small,1080.4598275862068,103462.99724770641
943,108,2,True,True,True,Golestan,110000.0,Budget,Large,1018.5185185185185,94322.916875
944,56,1,True,True,True,Feiz Garden,66666.67,Budget,Small,1190.47625,101877.19315789473
945,84,2,True,True,True,North Program Organization,108333.33,Budget,Medium,1289.6825000000001,247240.74074074073
946,60,2,True,True,True,Azarbaijan,65000.0,Budget,Small,1083.3333333333333,78347.2225
947,53,1,False,True,True,Pardis,15666.67,Budget,Small,295.5975471698113,25927.39732876712
948,73,2,True,True,True,Pirouzi,85166.67,Budget,Medium,1166.666712328767,72499.99968253968
949,73,2,False,False,True,Pirouzi,65666.67,Budget,Medium,899.5434246575343,72499.99968253968
950,150,3,True,True,True,Pirouzi,170000.0,Budget,VeryLarge,1133.3333333333333,72499.99968253968
951,114,2,True,True,True,Pirouzi,125400.0,Budget,Large,1100.0,72499.99968253968
952,66,2,True,True,True,Ostad Moein,52833.33,Budget,Medium,800.505,64229.26865853659
953,53,1,False,True,True,Pardis,18000.0,Budget,Small,339.62264150943395,25927.39732876712
954,125,3,True,True,True,Pirouzi,133333.33,Budget,VeryLarge,1066.66664,72499.99968253968
955,145,3,True,True,True,Gheitarieh,454166.67,Affordable,VeryLarge,3132.1839310344826,357490.47642857145
956,197,3,True,True,True,Dezashib,623833.33,Economy,VeryLarge,3166.666649746193,395333.33222222223
957,105,2,True,True,True,Koohsar,133333.33,Budget,Large,1269.841238095238,110416.665
958,135,3,True,True,True,Tenant,135000.0,Budget,VeryLarge,1000.0,62402.89956521739
959,137,3,True,True,True,Shams Abad,155333.33,Budget,VeryLarge,1133.8199270072992,115083.33375
960,90,2,True,True,False,Central Janatabad,106666.67,Budget,Medium,1185.1852222222221,116287.03677777779
961,125,2,True,True,True,Southern Janatabad,220833.33,Budget,VeryLarge,1766.66664,105948.38731182796
962,175,3,True,True,True,Gheitarieh,516666.67,Affordable,VeryLarge,2952.3809714285712,357490.47642857145
963,52,1,True,True,True,East Ferdows Boulevard,76666.67,Budget,Small,1474.3590384615384,128490.54027027027
964,110,3,True,True,True,Persian Gulf Martyrs Lake,103333.33,Budget,Large,939.3939090909091,102752.65125000001
965,110,3,True,True,True,Persian Gulf Martyrs Lake,103333.33,Budget,Large,939.3939090909091,102752.65125000001
966,112,2,True,False,True,Persian Gulf Martyrs Lake,110000.0,Budget,Large,982.1428571428571,102752.65125000001
967,65,2,True,True,True,Shahran,71666.67,Budget,Medium,1102.5641538461539,99525.1286923077
968,48,1,True,True,True,Andisheh,13333.33,Budget,Small,277.77770833333335,62586.42602409639
969,105,2,True,True,True,Persian Gulf Martyrs Lake,93333.33,Budget,Large,888.8888571428572,102752.65125000001
970,56,1,True,True,True,Shahr-e-Ziba,74666.67,Budget,Small,1333.3333928571428,103462.99724770641
971,108,2,True,True,True,Golestan,63333.33,Budget,Large,586.4197222222223,94322.916875
972,78,2,True,True,True,Southern Janatabad,97333.33,Budget,Medium,1247.8632051282052,105948.38731182796
973,85,2,True,True,True,Parand,17333.33,Budget,Medium,203.92152941176474,17453.01874015748
974,105,2,True,True,True,Pardis,17833.33,Budget,Large,169.8412380952381,25927.39732876712
975,145,3,True,True,True,Saadat Abad,366666.67,Affordable,VeryLarge,2528.7356551724138,316291.9895348837
976,145,3,True,True,True,Punak,299666.67,Budget,VeryLarge,2066.6666896551724,124276.81161490682
977,140,3,True,True,True,Punak,206666.67,Budget,VeryLarge,1476.1905000000002,124276.81161490682
978,66,2,True,True,True,Ostad Moein,52666.67,Budget,Medium,797.9798484848485,64229.26865853659
979,121,3,True,True,True,Persian Gulf Martyrs Lake,121666.67,Budget,VeryLarge,1005.5096694214876,102752.65125000001
980,105,2,True,True,True,Persian Gulf Martyrs Lake,108333.33,Budget,Large,1031.746,102752.65125000001
981,150,2,False,True,True,Chardangeh,40000.0,Budget,VeryLarge,266.6666666666667,40000.0
982,98,2,True,True,True,Central Janatabad,149333.33,Budget,Large,1523.8094897959181,116287.03677777779
983,108,2,True,True,True,Persian Gulf Martyrs Lake,111666.67,Budget,Large,1033.950648148148,102752.65125000001
984,95,2,True,True,True,Ostad Moein,86666.67,Budget,Large,912.2807368421053,64229.26865853659
985,64,1,False,False,True,Fallah,30000.0,Budget,Medium,468.75,34040.74222222222
986,75,1,True,False,True,Fallah,62500.0,Budget,Medium,833.3333333333334,34040.74222222222
987,50,1,True,True,True,West Ferdows Boulevard,65000.0,Budget,Small,1300.0,103524.82772413793
988,90,2,True,True,True,Persian Gulf Martyrs Lake,83333.33,Budget,Medium,925.925888888889,102752.65125000001
989,93,2,True,True,True,Fallah,50333.33,Budget,Large,541.2186021505377,34040.74222222222
990,148,3,True,True,True,Persian Gulf Martyrs Lake,191666.67,Budget,VeryLarge,1295.0450675675677,102752.65125000001
991,64,1,False,True,False,Eskandari,35000.0,Budget,Medium,546.875,51916.667499999996
992,114,2,True,True,True,Persian Gulf Martyrs Lake,120000.0,Budget,Large,1052.6315789473683,102752.65125000001
993,107,2,True,True,True,Persian Gulf Martyrs Lake,116666.67,Budget,Large,1090.342710280374,102752.65125000001
994,113,2,True,True,True,Persian Gulf Martyrs Lake,109000.0,Budget,Large,964.6017699115044,102752.65125000001
995,115,2,True,True,True,Gheitarieh,246666.67,Budget,Large,2144.9275652173915,357490.47642857145
996,115,2,True,True,True,Persian Gulf Martyrs Lake,120000.0,Budget,Large,1043.4782608695652,102752.65125000001
997,120,2,True,True,True,Gholhak,280000.0,Budget,Large,2333.3333333333335,226666.667
998,76,2,True,True,True,Central Janatabad,90000.0,Budget,Medium,1184.2105263157894,116287.03677777779
999,106,2,True,True,True,North Program Organization,150666.67,Budget,Large,1421.3836792452832,247240.74074074073
1000,105,2,True,True,True,Gheitarieh,230000.0,Budget,Large,2190.4761904761904,357490.47642857145
1001,87,2,False,False,True,Ray,52333.33,Budget,Medium,601.5325287356322,60218.51777777778
1002,68,2,True,True,True,Ostad Moein,65666.67,Budget,Medium,965.6863235294118,64229.26865853659
1003,70,2,True,True,True,Punak,86000.0,Budget,Medium,1228.5714285714287,124276.81161490682
1004,165,3,True,True,True,Ostad Moein,175000.0,Budget,VeryLarge,1060.6060606060605,64229.26865853659
1005,365,4,True,True,True,Dorous,1581666.67,UpperMid,Huge,4333.333342465753,624487.1799999999
1006,175,3,True,True,True,Pasdaran,516666.67,Affordable,VeryLarge,2952.3809714285712,309631.8181818182
1007,50,1,True,True,True,West Ferdows Boulevard,65000.0,Budget,Small,1300.0,103524.82772413793
1008,70,2,True,True,True,Saadat Abad,160000.0,Budget,Medium,2285.714285714286,316291.9895348837
1009,165,3,True,True,True,Marzdaran,341000.0,Affordable,VeryLarge,2066.6666666666665,315572.7272727273
1010,115,2,True,True,True,Central Janatabad,169333.33,Budget,Large,1472.4637391304348,116287.03677777779
1011,93,2,True,False,True,Shahr-e-Ziba,96666.67,Budget,Large,1039.426559139785,103462.99724770641
1012,181,3,True,True,True,Marzdaran,433333.33,Affordable,VeryLarge,2394.1067955801104,315572.7272727273
1013,57,1,True,True,True,Ostad Moein,53333.33,Budget,Small,935.672456140351,64229.26865853659
1014,175,3,True,True,True,Marzdaran,379166.67,Affordable,VeryLarge,2166.6666857142854,315572.7272727273
1015,146,3,True,True,True,Marzdaran,283333.33,Budget,VeryLarge,1940.6392465753427,315572.7272727273
1016,135,3,True,True,True,Marzdaran,206666.67,Budget,VeryLarge,1530.8642222222222,315572.7272727273
1017,50,1,True,True,True,Southern Program Organization,66000.0,Budget,Small,1320.0,93652.17434782608
1018,110,2,True,True,True,Pardis,17833.33,Budget,Large,162.12118181818184,25927.39732876712
1019,108,2,True,True,True,Mahallati,233333.33,Budget,Large,2160.4937962962963,222500.0
1020,121,3,True,True,True,Pardis,20333.33,Budget,VeryLarge,168.04404958677688,25927.39732876712
1021,220,3,True,True,True,Elahieh,1173333.33,Standard,Huge,5333.333318181819,892878.4305882353
1022,240,4,True,True,True,Elahieh,1283333.33,MidRange,Huge,5347.222208333334,892878.4305882353
1023,90,2,True,True,True,Shahrakeh Naft,183333.33,Budget,Medium,2037.0369999999998,195555.55333333332
1024,117,2,True,True,True,Niavaran,416666.67,Affordable,Large,3561.2535897435896,663106.8627941177
1025,142,3,True,True,True,Punak,251666.67,Budget,VeryLarge,1772.3004929577467,124276.81161490682
1026,55,1,True,True,False,West Ferdows Boulevard,65000.0,Budget,Small,1181.8181818181818,103524.82772413793
1027,85,2,True,True,True,Shahran,110000.0,Budget,Medium,1294.1176470588234,99525.1286923077
1028,162,3,True,True,True,Niavaran,543333.33,Affordable,VeryLarge,3353.909444444444,663106.8627941177
1029,100,2,True,True,True,Ajudaniye,216666.67,Budget,Large,2166.6667,555333.334
1030,165,3,True,True,True,Shahrake Gharb,413333.33,Affordable,VeryLarge,2505.0504848484848,398996.04508474574
1031,150,3,True,True,True,Niavaran,500000.0,Affordable,VeryLarge,3333.3333333333335,663106.8627941177
1032,83,2,True,True,True,Qazvin Imamzadeh Hassan,48333.33,Budget,Medium,582.3292771084338,51984.84909090909
1033,200,3,True,False,True,West Pars,333333.33,Affordable,VeryLarge,1666.6666500000001,145878.78636363635
1034,95,2,True,True,True,Abazar,223333.33,Budget,Large,2350.8771578947367,286471.0139130435
1035,82,2,True,True,True,Persian Gulf Martyrs Lake,78333.33,Budget,Medium,955.2845121951219,102752.65125000001
1036,112,3,True,True,True,Shahran,186666.67,Budget,Large,1666.6666964285716,99525.1286923077
1037,96,2,True,True,True,Northern Janatabad,130000.0,Budget,Large,1354.1666666666667,109611.11090909092
1038,86,3,True,True,True,Parand,14166.67,Budget,Medium,164.72872093023256,17453.01874015748
1039,105,2,True,True,True,Pardis,31333.33,Budget,Large,298.41266666666667,25927.39732876712
1040,115,2,True,True,True,Ostad Moein,109333.33,Budget,Large,950.7246086956521,64229.26865853659
1041,87,2,True,True,True,Shahr-e-Ziba,100000.0,Budget,Medium,1149.4252873563219,103462.99724770641
1042,165,3,True,True,True,Farmanieh,383333.33,Affordable,VeryLarge,2323.2323030303032,697242.6898245614
1043,135,3,True,True,True,Marzdaran,247500.0,Budget,VeryLarge,1833.3333333333333,315572.7272727273
1044,110,2,True,True,True,Feiz Garden,122333.33,Budget,Large,1112.1211818181819,101877.19315789473
